Allen's Nek,"{'address': 'Nek, Russia', 'bbox': {'northeast': [57.73529052734375, 58.18722915649414], 'southwest': [57.73015594482422, 58.170494079589844]}, 'city': ""Lys'va"", 'confidence': 7, 'country': 'Russia', 'lat': 57.73264313, 'lng': 58.17840576, 'ok': True, 'quality': 'Lake', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [57.73015594482422, 58.170494079589844, 57.73529052734375, 58.18722915649414], 'name': 'Nek, Russia', 'point': {'type': 'Point', 'coordinates': [57.73264313, 58.17840576]}, 'address': {'adminDistrict': 'Perm', 'adminDistrict2': ""Lys'va"", 'countryRegion': 'Russia', 'formattedAddress': 'Nek, Russia', 'locality': ""Lys'va""}, 'confidence': 'Low', 'entityType': 'Lake', 'geocodePoints': [{'type': 'Point', 'coordinates': [57.73264313, 58.17840576], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'Perm', 'status': 'OK'}"
Alliance,"{'address': 'Alliance, OH', 'bbox': {'northeast': [40.93696594238281, -81.0823974609375], 'southwest': [40.886295318603516, -81.16258239746094]}, 'city': 'Alliance', 'confidence': 5, 'country': 'United States', 'lat': 40.91249847, 'lng': -81.10584259, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [40.886295318603516, -81.16258239746094, 40.93696594238281, -81.0823974609375], 'name': 'Alliance, OH', 'point': {'type': 'Point', 'coordinates': [40.91249847, -81.10584259]}, 'address': {'adminDistrict': 'OH', 'adminDistrict2': 'Stark County', 'countryRegion': 'United States', 'formattedAddress': 'Alliance, OH', 'locality': 'Alliance'}, 'confidence': 'Low', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [40.91249847, -81.10584259], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'OH', 'status': 'OK'}"
Alphen Park,"{'address': 'Alphen Park, South Africa', 'bbox': {'northeast': [-25.776918411254883, 28.26627540588379], 'southwest': [-25.787033081054688, 28.260066986083984]}, 'city': 'City of Tshwane', 'confidence': 7, 'country': 'South Africa', 'lat': -25.78263092, 'lng': 28.26331902, 'neighborhood': 'Alphen Park', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-25.787033081054688, 28.260066986083984, -25.776918411254883, 28.26627540588379], 'name': 'Alphen Park, South Africa', 'point': {'type': 'Point', 'coordinates': [-25.78263092, 28.26331902]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Tshwane', 'countryRegion': 'South Africa', 'formattedAddress': 'Alphen Park, South Africa', 'locality': 'City of Tshwane', 'neighborhood': 'Alphen Park'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-25.78263092, 28.26331902], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Alra Park,"{'address': 'Alra Park, South Africa', 'bbox': {'northeast': [-26.42980194091797, 28.51699447631836], 'southwest': [-26.439218521118164, 28.502073287963867]}, 'city': 'Brakpan', 'confidence': 7, 'country': 'South Africa', 'lat': -26.43614006, 'lng': 28.50950623, 'neighborhood': 'Alra Park', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.439218521118164, 28.502073287963867, -26.42980194091797, 28.51699447631836], 'name': 'Alra Park, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.43614006, 28.50950623]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'Ekurhuleni', 'countryRegion': 'South Africa', 'formattedAddress': 'Alra Park, South Africa', 'locality': 'Brakpan', 'neighborhood': 'Alra Park'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.43614006, 28.50950623], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Alrode,"{'address': 'Allrode, DE-ST, Germany', 'bbox': {'northeast': [51.68739318847656, 10.975764274597168], 'southwest': [51.67193603515625, 10.960306167602539]}, 'city': 'Allrode', 'confidence': 7, 'country': 'Germany', 'lat': 51.6752739, 'lng': 10.97024155, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [51.67193603515625, 10.960306167602539, 51.68739318847656, 10.975764274597168], 'name': 'Allrode, DE-ST, Germany', 'point': {'type': 'Point', 'coordinates': [51.6752739, 10.97024155]}, 'address': {'adminDistrict': 'DE-ST', 'adminDistrict2': 'Harz', 'countryRegion': 'Germany', 'formattedAddress': 'Allrode, DE-ST, Germany', 'locality': 'Allrode'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [51.6752739, 10.97024155], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'DE-ST', 'status': 'OK'}"
Alrode South,"{'address': 'Alrode South, South Africa', 'bbox': {'northeast': [-26.358930587768555, 28.111413955688477], 'southwest': [-26.372400283813477, 28.101123809814453]}, 'city': 'Brakpan', 'confidence': 7, 'country': 'South Africa', 'lat': -26.36453819, 'lng': 28.10959053, 'neighborhood': 'Alrode South', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.372400283813477, 28.101123809814453, -26.358930587768555, 28.111413955688477], 'name': 'Alrode South, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.36453819, 28.10959053]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'Ekurhuleni', 'countryRegion': 'South Africa', 'formattedAddress': 'Alrode South, South Africa', 'locality': 'Brakpan', 'neighborhood': 'Alrode South'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.36453819, 28.10959053], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Alveda,"{'address': 'Alveda, South Africa', 'bbox': {'northeast': [-26.3088436126709, 28.005905151367188], 'southwest': [-26.32562255859375, 27.997350692749023]}, 'city': 'Johannesburg', 'confidence': 7, 'country': 'South Africa', 'lat': -26.32164764, 'lng': 28.00422096, 'neighborhood': 'Alveda', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.32562255859375, 27.997350692749023, -26.3088436126709, 28.005905151367188], 'name': 'Alveda, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.32164764, 28.00422096]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Johannesburg', 'countryRegion': 'South Africa', 'formattedAddress': 'Alveda, South Africa', 'locality': 'Johannesburg', 'neighborhood': 'Alveda'}, 'confidence': 'Medium', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.32164764, 28.00422096], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Amandasig,"{'address': 'Amandasig, South Africa', 'bbox': {'northeast': [-25.669885635375977, 28.096532821655273], 'southwest': [-25.67426300048828, 28.090904235839844]}, 'city': 'City of Tshwane', 'confidence': 8, 'country': 'South Africa', 'lat': -25.67089081, 'lng': 28.09538841, 'neighborhood': 'Amandasig', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-25.67426300048828, 28.090904235839844, -25.669885635375977, 28.096532821655273], 'name': 'Amandasig, South Africa', 'point': {'type': 'Point', 'coordinates': [-25.67089081, 28.09538841]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Tshwane', 'countryRegion': 'South Africa', 'formattedAddress': 'Amandasig, South Africa', 'locality': 'City of Tshwane', 'neighborhood': 'Amandasig'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-25.67089081, 28.09538841], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Amberfield,"{'address': 'Amberfield, MD', 'bbox': {'northeast': [39.04824604827576, -76.6430443087525], 'southwest': [38.99030528229065, -76.74243847933344]}, 'city': 'Amberfield', 'confidence': 4, 'country': 'United States', 'lat': 39.01927567, 'lng': -76.69274139, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [38.99030528229065, -76.74243847933344, 39.04824604827576, -76.6430443087525], 'name': 'Amberfield, MD', 'point': {'type': 'Point', 'coordinates': [39.01927567, -76.69274139]}, 'address': {'adminDistrict': 'MD', 'adminDistrict2': 'Anne Arundel County', 'countryRegion': 'United States', 'formattedAddress': 'Amberfield, MD', 'locality': 'Amberfield'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [39.01927567, -76.69274139], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'MD', 'status': 'OK'}"
Amberfield Crest Estate,"{'address': 'Amberfield Crest Estate, South Africa', 'bbox': {'northeast': [-25.873645782470703, 28.136178970336914], 'southwest': [-25.880773544311523, 28.130496978759766]}, 'city': 'City of Tshwane', 'confidence': 8, 'country': 'South Africa', 'lat': -25.87639618, 'lng': 28.13364983, 'neighborhood': 'Amberfield Crest Estate', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-25.880773544311523, 28.130496978759766, -25.873645782470703, 28.136178970336914], 'name': 'Amberfield Crest Estate, South Africa', 'point': {'type': 'Point', 'coordinates': [-25.87639618, 28.13364983]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Tshwane', 'countryRegion': 'South Africa', 'formattedAddress': 'Amberfield Crest Estate, South Africa', 'locality': 'City of Tshwane', 'neighborhood': 'Amberfield Crest Estate'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-25.87639618, 28.13364983], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Amberfield Glen,"{'address': 'Amberfield, MD', 'bbox': {'northeast': [39.04824604827576, -76.6430443087525], 'southwest': [38.99030528229065, -76.74243847933344]}, 'city': 'Amberfield', 'confidence': 4, 'country': 'United States', 'lat': 39.01927567, 'lng': -76.69274139, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [38.99030528229065, -76.74243847933344, 39.04824604827576, -76.6430443087525], 'name': 'Amberfield, MD', 'point': {'type': 'Point', 'coordinates': [39.01927567, -76.69274139]}, 'address': {'adminDistrict': 'MD', 'adminDistrict2': 'Anne Arundel County', 'countryRegion': 'United States', 'formattedAddress': 'Amberfield, MD', 'locality': 'Amberfield'}, 'confidence': 'Medium', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [39.01927567, -76.69274139], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'MD', 'status': 'OK'}"
Amberfield Manor,"{'address': 'Amberfield Rd, Trenton, NJ 08691', 'bbox': {'northeast': [40.20695733131998, -74.6026882521959], 'southwest': [40.199231896178624, -74.6161741347173]}, 'city': 'Trenton', 'confidence': 7, 'country': 'United States', 'lat': 40.20309461, 'lng': -74.60943119, 'ok': True, 'postal': '08691', 'quality': 'RoadBlock', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [40.199231896178624, -74.6161741347173, 40.20695733131998, -74.6026882521959], 'name': 'Amberfield Rd, Trenton, NJ 08691', 'point': {'type': 'Point', 'coordinates': [40.20309461, -74.60943119]}, 'address': {'addressLine': 'Amberfield Rd', 'adminDistrict': 'NJ', 'adminDistrict2': 'Mercer County', 'countryRegion': 'United States', 'formattedAddress': 'Amberfield Rd, Trenton, NJ 08691', 'locality': 'Trenton', 'postalCode': '08691'}, 'confidence': 'Low', 'entityType': 'RoadBlock', 'geocodePoints': [{'type': 'Point', 'coordinates': [40.20309461, -74.60943119], 'calculationMethod': 'Interpolation', 'usageTypes': ['Display']}], 'matchCodes': ['Ambiguous']}, 'state': 'NJ', 'status': 'OK', 'street': 'Amberfield Rd'}"
Amberfield Ridge,"{'address': 'Amberfield, MD', 'bbox': {'northeast': [39.04824604827576, -76.6430443087525], 'southwest': [38.99030528229065, -76.74243847933344]}, 'city': 'Amberfield', 'confidence': 4, 'country': 'United States', 'lat': 39.01927567, 'lng': -76.69274139, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [38.99030528229065, -76.74243847933344, 39.04824604827576, -76.6430443087525], 'name': 'Amberfield, MD', 'point': {'type': 'Point', 'coordinates': [39.01927567, -76.69274139]}, 'address': {'adminDistrict': 'MD', 'adminDistrict2': 'Anne Arundel County', 'countryRegion': 'United States', 'formattedAddress': 'Amberfield, MD', 'locality': 'Amberfield'}, 'confidence': 'Medium', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [39.01927567, -76.69274139], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'MD', 'status': 'OK'}"
Amberfield Valley,"{'address': 'Amberfield, MD', 'bbox': {'northeast': [39.04824604827576, -76.6430443087525], 'southwest': [38.99030528229065, -76.74243847933344]}, 'city': 'Amberfield', 'confidence': 4, 'country': 'United States', 'lat': 39.01927567, 'lng': -76.69274139, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [38.99030528229065, -76.74243847933344, 39.04824604827576, -76.6430443087525], 'name': 'Amberfield, MD', 'point': {'type': 'Point', 'coordinates': [39.01927567, -76.69274139]}, 'address': {'adminDistrict': 'MD', 'adminDistrict2': 'Anne Arundel County', 'countryRegion': 'United States', 'formattedAddress': 'Amberfield, MD', 'locality': 'Amberfield'}, 'confidence': 'Medium', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [39.01927567, -76.69274139], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'MD', 'status': 'OK'}"
Amorosa,"{'address': 'Amorosa, Brazil', 'bbox': {'northeast': [-11.517000533755489, -39.152305785998365], 'southwest': [-11.574941299740605, -39.23114758314226]}, 'city': 'Amorosa', 'confidence': 4, 'country': 'Brazil', 'lat': -11.54597092, 'lng': -39.19172668, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-11.574941299740605, -39.23114758314226, -11.517000533755489, -39.152305785998365], 'name': 'Amorosa, Brazil', 'point': {'type': 'Point', 'coordinates': [-11.54597092, -39.19172668]}, 'address': {'adminDistrict': 'BA', 'countryRegion': 'Brazil', 'formattedAddress': 'Amorosa, Brazil', 'locality': 'Amorosa'}, 'confidence': 'Medium', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [-11.54597092, -39.19172668], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'BA', 'status': 'OK'}"
Andeon,"{'address': 'Andeon, South Africa', 'bbox': {'northeast': [-25.684436798095703, 28.123783111572266], 'southwest': [-25.71694564819336, 28.087724685668945]}, 'city': 'Pretoria', 'confidence': 6, 'country': 'South Africa', 'lat': -25.70007133, 'lng': 28.10532951, 'neighborhood': 'Andeon', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-25.71694564819336, 28.087724685668945, -25.684436798095703, 28.123783111572266], 'name': 'Andeon, South Africa', 'point': {'type': 'Point', 'coordinates': [-25.70007133, 28.10532951]}, 'address': {'adminDistrict': 'GT', 'countryRegion': 'South Africa', 'formattedAddress': 'Andeon, South Africa', 'locality': 'Pretoria', 'neighborhood': 'Andeon'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-25.70007133, 28.10532951], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Andeon AH,"{'address': 'Andeon, South Africa', 'bbox': {'northeast': [-25.684436798095703, 28.123783111572266], 'southwest': [-25.71694564819336, 28.087724685668945]}, 'city': 'Pretoria', 'confidence': 6, 'country': 'South Africa', 'lat': -25.70007133, 'lng': 28.10532951, 'neighborhood': 'Andeon', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-25.71694564819336, 28.087724685668945, -25.684436798095703, 28.123783111572266], 'name': 'Andeon, South Africa', 'point': {'type': 'Point', 'coordinates': [-25.70007133, 28.10532951]}, 'address': {'adminDistrict': 'GT', 'countryRegion': 'South Africa', 'formattedAddress': 'Andeon, South Africa', 'locality': 'Pretoria', 'neighborhood': 'Andeon'}, 'confidence': 'Medium', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-25.70007133, 28.10532951], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Anderbolt,"{'address': 'Anderbolt, South Africa', 'bbox': {'northeast': [-26.20052719116211, 28.276647567749023], 'southwest': [-26.20524787902832, 28.27226448059082]}, 'city': 'Brakpan', 'confidence': 8, 'country': 'South Africa', 'lat': -26.20263481, 'lng': 28.27521515, 'neighborhood': 'Anderbolt', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.20524787902832, 28.27226448059082, -26.20052719116211, 28.276647567749023], 'name': 'Anderbolt, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.20263481, 28.27521515]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'Ekurhuleni', 'countryRegion': 'South Africa', 'formattedAddress': 'Anderbolt, South Africa', 'locality': 'Brakpan', 'neighborhood': 'Anderbolt'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.20263481, 28.27521515], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Annlin,"{'address': 'Annlin, South Africa', 'bbox': {'northeast': [-25.668880462646484, 28.20379066467285], 'southwest': [-25.67647361755371, 28.19731903076172]}, 'city': 'City of Tshwane', 'confidence': 7, 'country': 'South Africa', 'lat': -25.67209053, 'lng': 28.20312119, 'neighborhood': 'Annlin', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-25.67647361755371, 28.19731903076172, -25.668880462646484, 28.20379066467285], 'name': 'Annlin, South Africa', 'point': {'type': 'Point', 'coordinates': [-25.67209053, 28.20312119]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Tshwane', 'countryRegion': 'South Africa', 'formattedAddress': 'Annlin, South Africa', 'locality': 'City of Tshwane', 'neighborhood': 'Annlin'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-25.67209053, 28.20312119], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Anzac,"{'address': 'Anzac, AB', 'bbox': {'northeast': [57.605323791503906, -110.00077056884766], 'southwest': [55.996917724609375, -111.65814971923828]}, 'city': 'Anzac', 'confidence': 1, 'country': 'Canada', 'lat': 56.44874191, 'lng': -111.04293823, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [55.996917724609375, -111.65814971923828, 57.605323791503906, -110.00077056884766], 'name': 'Anzac, AB', 'point': {'type': 'Point', 'coordinates': [56.44874191, -111.04293823]}, 'address': {'adminDistrict': 'AB', 'adminDistrict2': 'Division 16', 'countryRegion': 'Canada', 'formattedAddress': 'Anzac, AB', 'locality': 'Anzac'}, 'confidence': 'Medium', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [56.44874191, -111.04293823], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'AB', 'status': 'OK'}"
Apple Park,"{'address': 'Apple Park, CA', 'bbox': {'northeast': [37.33858332914294, -122.00241108994005], 'southwest': [37.33085789400159, -122.01536539931776]}, 'city': 'Cupertino', 'confidence': 7, 'country': 'United States', 'lat': 37.33472061, 'lng': -122.00888824, 'ok': True, 'quality': 'Park', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [37.33085789400159, -122.01536539931776, 37.33858332914294, -122.00241108994005], 'name': 'Apple Park, CA', 'point': {'type': 'Point', 'coordinates': [37.33472061, -122.00888824]}, 'address': {'adminDistrict': 'CA', 'adminDistrict2': 'Santa Clara County', 'countryRegion': 'United States', 'formattedAddress': 'Apple Park, CA', 'locality': 'Cupertino'}, 'confidence': 'High', 'entityType': 'Park', 'geocodePoints': [{'type': 'Point', 'coordinates': [37.33472061, -122.00888824], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'CA', 'status': 'OK'}"
Aquavista Mountain Estate,"{'address': 'Sumber, Indonesia', 'bbox': {'northeast': [-6.754981994628906, 108.49231719970703], 'southwest': [-6.774169921875, 108.46712493896484]}, 'city': 'Sumber', 'confidence': 7, 'country': 'Indonesia', 'lat': -6.76450205, 'lng': 108.47806549, 'neighborhood': 'Sumber', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-6.774169921875, 108.46712493896484, -6.754981994628906, 108.49231719970703], 'name': 'Sumber, Indonesia', 'point': {'type': 'Point', 'coordinates': [-6.76450205, 108.47806549]}, 'address': {'adminDistrict': 'West Java', 'adminDistrict2': 'Cirebon Regency', 'countryRegion': 'Indonesia', 'formattedAddress': 'Sumber, Indonesia', 'locality': 'Sumber', 'neighborhood': 'Sumber'}, 'confidence': 'Low', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-6.76450205, 108.47806549], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'West Java', 'status': 'OK'}"
Arcadia,"{'address': 'Arcadia, CA', 'bbox': {'northeast': [34.179466247558594, -117.99219512939453], 'southwest': [34.08726119995117, -118.06922912597656]}, 'city': 'Arcadia', 'confidence': 4, 'country': 'United States', 'lat': 34.12735748, 'lng': -118.04586792, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [34.08726119995117, -118.06922912597656, 34.179466247558594, -117.99219512939453], 'name': 'Arcadia, CA', 'point': {'type': 'Point', 'coordinates': [34.12735748, -118.04586792]}, 'address': {'adminDistrict': 'CA', 'adminDistrict2': 'Los Angeles County', 'countryRegion': 'United States', 'formattedAddress': 'Arcadia, CA', 'locality': 'Arcadia'}, 'confidence': 'Medium', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [34.12735748, -118.04586792], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'CA', 'status': 'OK'}"
Arcon Park,"{'address': 'Arcon Park, South Africa', 'bbox': {'northeast': [-26.61810302734375, 27.956451416015625], 'southwest': [-26.641456604003906, 27.9305419921875]}, 'city': 'Emfuleni', 'confidence': 7, 'country': 'South Africa', 'lat': -26.63445854, 'lng': 27.94353104, 'neighborhood': 'Arcon Park', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.641456604003906, 27.9305419921875, -26.61810302734375, 27.956451416015625], 'name': 'Arcon Park, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.63445854, 27.94353104]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'Sedibeng', 'countryRegion': 'South Africa', 'formattedAddress': 'Arcon Park, South Africa', 'locality': 'Emfuleni', 'neighborhood': 'Arcon Park'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.63445854, 27.94353104], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
