0,Gamtoos Mouth
2400000,Vincent
1599950,Jeffreys Bay Central
2549000,Kwadwesi
3595000,Cintsa East
1399000,Southridge Park
16800000,Sunnyridge Ext 3
1400000,Hunters Retreat
650000,King Williams Town Central
499000,Northcrest
1499000,New Brighton
900000,Glenhurd
1360000,Tarkastad
449000,Hillside
1499900,Port Elizabeth Central
950000,Parsonsvlei
2100000,West Beach
2300000,Lovemore Heights
750000,Joubertina
1999000,Colleen Glen
1269000,Colchester
1599000,Kenton On Sea
390000,Dimbaza
2750000,Mdantsane Nu 14
2250000,Bergsig
1295000,Pinelands
6410000,St Francis Links
950000,Wavecrest
1850000,Gelvandale
3425000,Humerail
925000,C Place
1599000,Stutterheim
650000,Mdantsane Nu 9
920000,Sydenham
2500000,Cambridge West
799000,Korsten
440000,Santareme
725000,Hillside
1200000,Oyster Bay
289000,Kingswood
575000,Fairview
1950000,Belgravia
2950000,Amalinda
4995000,Newton Park
650000,Graaff-Reinet
1600000,King Williams Town Central
999000,Wavecrest
10000000,Rocklands
595000,Seafield
850000,Tsitsikamma
670000,East London Central
3200000,Port Elizabeth Central
1770000,Mountain View
2350000,Winterstrand
899000,Walmer
3285000,Fairview
1600000,Colchester
755000,Quigney
990000,St Georges Park
4200000,Southernwood
19800000,Pinelands
1100000,Headlands
1050000,North End
1250000,King Williams Town Ext 24
1500000,Port Elizabeth Central
535000,Fountains Estate
2950000,Jeffreys Bay Central
380000,Ginsberg
3800000,Abbotsford
1375000,Mthatha
1750000,Langholm Estate
4900000,Fairbridge Heights
989999,Khamanga Bay
495000,Zwide
1850000,Southridge Park
3800000,Kleinemonde
820000,Humansdorp
1895000,Blue Bend
7499000,Kidds Beach
2995000,Cintsa West
2885000,Paradise Beach
1799000,Seavale
800000,Vincent
810000,Pinelands
650000,Fort Beaufort
1499999,Kwadwesi
385000,Ferreira Town
3100000,Aston Bay
325000,Ezibeleni
995000,Joubertina Rural
850000,Walmer
590000,North End
1950000,Vanes Estate
640000,Summerstrand
585000,Lennox Estate
740000,Bluewater Bay
3995000,Paradise Beach
2395000,Hogsback
1790000,Vanes Estate
4995000,Scenery Park
2100000,Lorraine
2100000,Bothasrus
3349500,Bathurst
1399000,Kwadwesi
780000,Mthatha
895000,Emerald Heights
450000,Santareme
180000,Bethelsdorp
1790000,Richmond Hill
350000,Royalston Residential Estate & Wildlife Reserve
3800000,Southernwood
4800000,St Francis Bay Village
2500000,Breidbach
1175000,Berea
1300000,Motherwell Nu 6
7950000,North End
950000,Mdantsane Nu 2
3455000,Beacon Bay
220000,Fairview
199999,Kidds Beach
1250000,Quigney
390000,Port Elizabeth Central
780000,Humansdorp
1475000,Mgwalana
0,Gonubie
3999000,Mbuqu
3800000,Kidds Beach
5300000,Lorraine
525000,Canals
390000,Mount Pleasant
3700000,Summerstrand
1950000,Santareme
1400000,Fountains Estate
1485000,Gonubie
4500000,Nahoon Valley Park
2950000,Humewood Extension
2500000,Rosedale
4900000,Fort Gale
1100000,Haven Hills
3800000,Mdantsane Nu 17
16100000,Brentwood Park
1180000,Salisbury Park
870000,Sunnyridge Ext 3
770000,North End
